id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,loan_status
76411787,81921514,13000,13000,13000, 60 months,21.97%,358.83,E,E4,PAR 1,8 years,MORTGAGE,46000,Not Verified,16-Apr,credit_card,Credit card refinancing,900xx,CA,22.64,0,8-Jan,0,18,2,5117,11.20%,26,w,0,0,13908.11,13908.11,13000,908.11,0,0,0,16-Aug,2363.35,16-Aug,0,1,INDIVIDUAL,0,0,250217,1,1,2,3,6,22914,83.5,1,3,4262,38.3,45700,1,2,4,9,15639,30883,14.2,0,0,77,98,8,6,4,8,8,0,5,5,8,9,6,14,16,5,18,0,0,0,4,100,0,2,0,298021,28031,36000,27454,Fully Paid
75457717,80892442,15000,15000,15000, 36 months,13.67%,510.27,C,C3,Manager,2 years,RENT,100000,Source Verified,16-Apr,debt_consolidation,Debt consolidation,760xx,TX,17.95,2,5-Jan,0,19,0,4987,60.10%,44,f,14660.61,14660.61,550.14,550.14,339.39,210.75,0,0,0,16-May,561.53,16-Aug,1,1,INDIVIDUAL,0,0,97701,1,15,1,4,3,92714,104.7,1,3,2565,100.9,8300,3,0,2,8,5142,1113,81.8,0,0,118,134,9,3,0,15,10,1,2,2,2,8,21,4,21,2,19,0,0,1,3,93.2,50,0,0,96830,97701,6100,88530,Late (31-120 days)
75285514,80717364,8000,8000,8000, 36 months,16.29%,282.41,D,D1,Owner,10+ years,MORTGAGE,50000,Not Verified,16-Apr,debt_consolidation,Debt consolidation,670xx,KS,33.63,2,3-Feb,0,10,0,15247,79.40%,20,f,7471.46,7471.46,832.75,832.75,528.54,304.21,0,0,0,16-Jul,282.41,16-Aug,0,1,INDIVIDUAL,0,0,103610,0,2,1,2,11,50317,72.2,1,5,4738,77.9,19200,1,1,1,7,10361,1533,85,0,0,124,131,12,11,3,13,12,0,4,6,4,6,6,7,11,6,10,0,0,0,2,80,75,0,0,131529,65564,10200,58730,Late (16-30 days)
75367507,80802219,20000,20000,20000, 36 months,14.46%,688.03,C,C4,Owner,10+ years,RENT,100000,Not Verified,16-Apr,debt_consolidation,,922xx,CA,20.58,0,Mar-70,1,6,0,27652,82.10%,17,w,18642.68,18642.68,2048.02,2048.02,1357.32,690.7,0,0,0,16-Jul,688.03,16-Aug,0,1,INDIVIDUAL,0,0,54865,4,2,1,2,2,27213,76.7,3,3,20487,79.3,33700,1,0,3,5,9144,4409,86.2,0,0,38,552,0,0,4,6,0,0,3,4,3,6,3,4,10,4,6,0,0,0,4,100,66.7,0,0,69194,54865,32000,35494,In Grace Period
75061666,80472379,9000,9000,9000, 36 months,24.99%,357.8,F,F3,Slot Tech,9 years,RENT,30000,Source Verified,16-Apr,debt_consolidation,,572xx,SD,25.4,0,Feb-89,0,4,0,9703,74.60%,7,f,8655.7,8655.7,690.61,690.61,344.3,346.31,0,0,0,16-Jun,357.8,16-Aug,0,1,INDIVIDUAL,0,0,25702,1,1,2,3,6,15999,94.1,0,1,5288,85.7,13000,0,0,0,4,6426,212,96.1,0,0,14,325,17,6,0,17,,0,1,2,1,2,3,3,4,2,4,0,0,0,2,100,100,0,0,30000,25702,5500,17000,Late (31-120 days)
76261735,81771472,26000,26000,26000, 60 months,7.89%,525.82,A,A5,Sales,10+ years,MORTGAGE,68000,Not Verified,16-Apr,debt_consolidation,Debt consolidation,936xx,CA,14.08,0,Jul-94,0,9,0,6100,32.80%,20,w,0,0,26637.43,26637.43,26000,637.43,0,0,0,16-Jul,25574.4,16-Aug,0,1,INDIVIDUAL,0,0,162396,0,0,1,2,7,21021,95.5,1,2,3535,66.8,18600,2,1,5,4,18044,11700,34.3,0,0,260,232,8,7,1,8,1,0,5,5,6,8,6,7,13,5,9,0,0,0,2,95,16.7,0,0,186797,27121,17800,22000,Fully Paid
59229564,63117294,18000,18000,18000, 36 months,8.39%,567.3,B,B1,RN,10+ years,OWN,130000,Not Verified,16-Apr,other,Other,928xx,CA,4.93,0,2-Oct,1,14,1,9418,31.70%,33,w,0,0,18363.77,18363.77,18000,363.77,0,0,0,16-Jul,17237.56,16-Jul,0,1,INDIVIDUAL,0,0,278734,0,4,1,1,8,11864,49.3,0,2,4223,39.6,29700,2,0,1,3,23228,19004,28.6,0,0,162,142,15,8,3,15,4,2,5,7,7,12,13,9,17,7,14,0,0,0,1,90.6,0,0,1,325769,21282,26600,24069,Fully Paid
74723718,80110487,20000,20000,19975, 36 months,17.27%,715.75,D,D2,Sr. Product Marketing Manager,2 years,MORTGAGE,85000,Verified,16-Apr,debt_consolidation,Debt consolidation,786xx,TX,19.19,2,3-Dec,1,19,0,18422,66.10%,31,f,0,0,20030.51,20005.47,20000,30.51,0,0,0,16-Apr,20049.7,16-Mar,0,1,INDIVIDUAL,0,0,250220,4,9,1,5,4,64964,76.3,4,4,3659,73.8,29285,0,1,1,9,13169,9721,60.1,1,0,109,147,3,3,1,3,4,1,6,7,8,13,13,9,17,7,19,0,0,1,5,96.3,37.5,0,0,290900,83386,22300,85095,Fully Paid
76311522,81821248,6600,6600,6600, 36 months,14.46%,227.05,C,C4,SUPERVISOR,10+ years,OWN,58240,Not Verified,16-Apr,debt_consolidation,Debt consolidation,365xx,AL,12.59,0,2-Oct,0,6,0,3723,76%,25,w,6532.01,6532.01,236.75,236.75,67.99,153.76,15,0,0,16-Jun,242.05,16-Aug,0,1,INDIVIDUAL,0,0,12749,0,2,0,3,14,9026,67.7,1,1,3070,69.9,4900,1,3,7,4,2125,730,80.8,0,0,161,102,8,8,4,63,2,3,1,2,2,4,14,4,7,2,6,0,0,0,1,95.2,50,0,0,18236,12749,3800,13336,Late (31-120 days)
75181027,80602784,22075,22075,22075, 60 months,18.25%,563.57,D,D3,Tractor Trailer Driver,2 years,RENT,48000,Not Verified,16-Apr,other,Other,327xx,FL,8.08,0,Dec-88,1,11,0,3171,10.40%,21,w,0,0,23211.93,23211.93,22075,1136.93,0,0,0,16-Jul,22107.17,16-Jul,0,1,INDIVIDUAL,0,0,8606,1,1,0,1,14,5435,40.3,2,5,2325,19.6,30400,1,0,1,6,782,25334,10.8,0,0,114,328,1,1,1,1,1,1,4,5,6,11,4,9,16,5,11,0,0,0,2,81,0,0,0,43901,8606,28400,13501,Fully Paid
76014139,81504913,35000,35000,35000, 36 months,12.99%,1179.12,C,C2,Chief of Staff,10+ years,MORTGAGE,215000,Source Verified,16-Apr,credit_card,Credit card refinancing,852xx,AZ,22.38,0,11-Aug,0,18,0,75928,78.30%,29,w,0,0,36586.81,36586.81,35000,1586.81,0,0,0,16-Aug,33074.71,16-Aug,0,1,INDIVIDUAL,0,0,540132,0,2,0,2,21,57871,,1,10,12772,78.3,97000,1,4,3,14,33758,13302,79.9,0,0,55,54,8,8,3,14,10,0,7,12,7,9,4,14,19,12,18,0,0,0,2,100,42.9,0,0,596994,133799,66300,82994,Fully Paid
76241851,81751586,16200,16200,16200, 36 months,18.25%,587.71,D,D3,Coordinator,1 year,RENT,45000,Verified,16-Apr,debt_consolidation,Debt consolidation,104xx,NY,16.32,0,10-Jan,1,13,0,16868,62.20%,15,f,15166.64,15166.64,1746.71,1746.71,1033.36,713.35,0,0,0,16-Jul,587.71,16-Aug,0,1,INDIVIDUAL,0,0,23397,0,1,0,0,36,6529,95.4,2,2,3486,68.9,27100,1,0,1,2,1950,8171,60.7,0,0,36,75,7,7,0,7,1,0,8,11,9,10,1,12,14,11,13,0,0,0,2,100,75,0,0,33941,23397,20800,6841,Late (16-30 days)
75427271,80861988,4000,4000,4000, 36 months,10.75%,130.49,B,B4,Heavy equipment operator,5 years,RENT,60000,Source Verified,16-Apr,debt_consolidation,Debt consolidation,444xx,OH,19.64,0,Dec-89,2,16,1,6643,24.40%,33,w,4000,4000,0,0,0,0,0,0,0,,0,16-Jul,0,1,INDIVIDUAL,0,3637,30047,1,2,0,1,17,23404,61.7,2,5,2557,46.1,27200,1,1,8,6,1878,10565,32.3,0,0,153,315,6,6,2,6,0,0,7,10,10,17,7,14,24,10,16,0,0,0,2,100,0,1,0,65126,30047,15600,37926,Late (31-120 days)
76261960,81771702,18700,18700,18700, 36 months,22.45%,718.53,E,E5,Engineering,10+ years,MORTGAGE,98000,Verified,16-Apr,debt_consolidation,Debt consolidation,971xx,OR,19.63,0,Jul-99,1,14,0,8411,36.40%,37,w,0,0,19804.03,19804.03,18700,1104.03,0,0,0,16-Jul,18390.29,16-Jul,0,1,INDIVIDUAL,0,0,329587,2,3,4,8,3,53850,75.9,3,3,4297,54.3,23100,3,1,3,12,23542,387,93.7,0,0,201,172,8,3,1,10,4,0,3,6,3,4,23,9,13,6,14,0,0,0,8,100,100,0,0,355717,62261,6100,64917,Fully Paid
76321610,81831341,10000,10000,10000, 36 months,11.47%,329.62,B,B5,manager,10+ years,OWN,68000,Source Verified,16-Apr,debt_consolidation,Debt consolidation,335xx,FL,15.87,0,3-Sep,1,19,0,13471,36.10%,29,w,0,0,10417.25,10417.25,10000,417.25,0,0,0,16-Aug,9434.76,16-Aug,0,1,INDIVIDUAL,0,1646,30515,2,2,1,2,2,17044,88.7,2,6,3750,54,37300,8,0,4,8,1606,7552,42.8,0,0,140,150,2,2,1,14,2,1,4,12,6,12,4,17,24,12,19,0,0,0,3,96.6,16.7,0,0,56514,30515,13200,19214,Fully Paid
74737097,80123951,40000,40000,40000, 36 months,10.75%,1304.82,B,B4,Contract Executive,10+ years,MORTGAGE,185000,Verified,16-Apr,debt_consolidation,Debt consolidation,926xx,CA,9.69,1,Jun-94,0,7,0,44994,62%,25,f,0,0,40820.82,40820.82,40000,820.82,0,0,0,16-Jun,39539.89,16-Aug,0,1,INDIVIDUAL,0,0,721644,0,0,0,0,,0,,0,4,18157,62,65000,5,0,6,6,103092,13525,69.3,0,0,,261,22,10,10,37,6,0,3,4,3,8,0,4,14,4,7,0,0,0,2,82.6,33.3,0,0,759000,44994,56000,0,Fully Paid
76301136,81810848,35000,35000,35000, 36 months,11.99%,1162.34,C,C1,,n/a,OWN,225000,Verified,16-Apr,credit_card,Credit card refinancing,303xx,GA,11.34,0,Feb-90,1,19,0,83690,43.40%,45,w,0,0,35554.13,35554.13,35000,554.13,0,0,0,16-May,35577.44,16-May,0,1,INDIVIDUAL,0,0,415773,2,1,0,0,35,11673,43.3,2,2,18376,43.4,192700,0,7,1,3,24457,67294,44.2,0,0,281,313,4,4,2,4,3,0,6,10,10,27,4,16,38,10,19,0,0,0,2,100,33.3,0,0,545888,95363,120700,26938,Fully Paid
76421502,81931221,15000,15000,15000, 36 months,9.16%,478.12,B,B2,Detailer,2 years,RENT,57000,Not Verified,16-Apr,credit_card,Credit card refinancing,956xx,CA,12.59,0,4-Nov,0,6,0,5013,62.70%,12,f,0,0,15302.11,15302.11,15000,302.11,0,0,0,16-Jun,14831.62,16-Jun,0,1,INDIVIDUAL,0,0,27126,0,0,0,1,23,22113,82.1,0,4,2478,77.7,8000,2,0,0,5,4521,1981,64,0,0,113,136,14,14,0,19,15,0,2,4,3,6,3,5,9,4,6,0,0,0,0,100,33.3,0,0,34928,27126,5500,26928,Fully Paid
74596729,79973561,34000,34000,33975, 36 months,21.18%,1284.1,E,E3,Teacher,10+ years,MORTGAGE,68000,Verified,16-Apr,debt_consolidation,Debt consolidation,064xx,CT,3.4,0,4-Apr,1,5,6,2146,67.10%,8,f,0,0,0,0,0,0,0,0,0,,0,16-Aug,0,1,INDIVIDUAL,0,0,110444,1,1,0,0,139,459,6.6,2,2,1969,29.1,3200,1,0,3,3,22089,31,98.4,0,0,143,113,2,2,2,11,2,1,1,2,1,2,2,2,3,2,5,0,0,0,2,71.4,100,0,6,200320,5323,2000,7000,Charged Off
75163117,80584924,18000,18000,18000, 36 months,15.31%,626.72,C,C5,Truck driver,10+ years,MORTGAGE,57000,Source Verified,16-Apr,credit_card,Credit card refinancing,582xx,ND,6.13,0,5-Apr,0,6,0,11972,82.60%,34,w,16793.54,16793.54,1962.16,1962.16,1206.46,755.7,0,0,0,16-Jul,626.72,16-Aug,0,1,INDIVIDUAL,0,0,146640,1,0,1,4,11,0,,1,3,8938,82.6,14500,3,3,5,8,24440,2028,85.5,0,0,131,122,10,1,2,18,0,0,2,2,3,13,11,4,20,2,6,0,0,0,3,100,66.7,0,0,161701,11972,14000,0,In Grace Period
76181769,81691501,12000,12000,12000, 36 months,5.32%,361.38,A,A1,Chemical Operator ,7 years,MORTGAGE,140000,Not Verified,16-Apr,other,Other,298xx,SC,13.73,0,Feb-97,0,13,0,15280,33.70%,32,w,0,0,12024.83,12024.83,12000,24.83,0,0,0,16-Apr,12028.38,16-Apr,0,1,INDIVIDUAL,0,0,163289,2,9,2,3,5,42322,73.1,1,1,13776,55.8,45300,0,0,0,4,12561,25720,37.3,0,0,127,229,2,2,1,2,,0,2,2,2,7,20,3,11,2,13,0,0,0,3,100,0,0,0,223573,57602,41000,57866,Fully Paid
76054034,81544810,8000,8000,8000, 36 months,9.75%,257.2,B,B3,Desktop Engineer,6 years,MORTGAGE,56000,Verified,16-Apr,debt_consolidation,Debt consolidation,786xx,TX,20.51,1,2-Jul,0,16,1,4604,21.40%,21,w,0,0,8232.19,8232.19,8000,232.19,0,0,0,16-Jul,7722.12,16-Aug,0,1,INDIVIDUAL,0,7620,264060,1,2,0,1,17,22007,72.5,1,8,2490,51.3,21500,0,1,3,9,16504,12982,23.6,0,0,164,103,2,2,2,2,0,2,5,7,9,10,5,13,14,7,16,0,0,0,1,85.7,11.1,1,0,320284,26611,17000,30368,Fully Paid
75314606,80736440,3650,3650,3625, 36 months,18.99%,133.78,D,D4,Quality inspection technician 2,3 years,RENT,30080,Verified,16-Apr,debt_consolidation,Debt consolidation,386xx,MS,14.13,0,12-Jun,1,9,0,3626,45.30%,12,f,0,0,3837.2,3810.92,3650,187.2,0,0,0,16-Aug,3577.34,16-Aug,0,1,INDIVIDUAL,0,0,12382,1,1,1,3,9,8756,93.8,2,5,2075,71.1,8000,0,0,6,9,1376,585,81.7,0,0,16,45,9,3,0,11,4,1,2,5,2,2,3,7,7,5,9,0,0,0,4,91.7,100,0,0,17403,12382,3200,9330,Fully Paid
76311719,81821452,15000,15000,15000, 36 months,11.99%,498.15,C,C1,Coordinator,10+ years,MORTGAGE,63000,Verified,16-Apr,debt_consolidation,Debt consolidation,554xx,MN,22.42,0,4-Oct,0,9,0,37900,90.20%,21,w,0,0,15164.29,15164.29,15000,164.29,0,0,0,16-May,15174.28,16-May,0,1,INDIVIDUAL,0,0,182539,0,0,0,1,16,8491,84.9,2,3,7496,89.2,42000,0,7,2,4,20282,17,99.9,0,0,131,124,9,9,3,37,9,0,2,7,2,3,6,7,12,7,9,0,0,0,2,100,100,0,0,206659,46391,11500,10000,Fully Paid
75839600,81307360,6000,6000,6000, 36 months,11.99%,199.26,C,C1,Desk clerk,10+ years,RENT,26000,Verified,16-Apr,debt_consolidation,Debt consolidation,062xx,CT,30.1,0,7-Apr,0,10,0,5821,58.80%,14,f,0,0,6201.390001,6201.39,6000,201.39,0,0,0,16-Jul,5806.87,16-Jul,0,1,INDIVIDUAL,0,0,28380,1,1,0,1,17,22559,82.3,2,3,1468,76,9900,3,0,1,4,2838,1413,63.8,0,0,107,107,4,4,0,8,8,0,2,5,3,3,5,9,9,5,10,0,0,0,2,100,0,0,0,37318,28380,3900,27418,Fully Paid
76341795,81851524,7500,7500,7500, 36 months,9.16%,239.06,B,B2,Teacher,10+ years,RENT,120000,Not Verified,16-Apr,credit_card,Credit card refinancing,954xx,CA,8.82,1,Jan-85,1,10,0,21431,53%,12,w,0,0,7502.48,7502.48,7500,2.48,0,0,0,16-Apr,7506.3,16-Apr,0,1,INDIVIDUAL,0,0,37414,0,1,0,1,13,15983,89.8,0,0,5609,64.3,40400,0,0,1,1,3741,13461,56.3,0,0,13,374,25,13,0,25,5,0,4,8,4,5,1,9,11,8,10,0,0,0,0,91.7,50,0,0,58201,37414,30800,17801,Fully Paid
75145985,80567855,16000,16000,15750, 36 months,9.75%,514.4,B,B3,Owner,10+ years,MORTGAGE,100000,Source Verified,16-Apr,debt_consolidation,Debt consolidation,291xx,SC,15.43,0,Nov-94,0,12,0,13828,50.50%,18,w,0,0,16005.64,15755.55,16000,5.64,0,0,0,16-Apr,16014.31,16-Aug,0,1,INDIVIDUAL,0,0,151862,0,2,0,2,13,31790,84.7,0,1,3722,70.3,27400,1,0,1,3,12655,3930,72.1,0,0,117,256,13,13,3,25,7,0,5,8,5,5,4,9,11,8,12,0,0,0,0,88.9,40,0,0,187671,45618,14100,37531,Fully Paid
75213104,80634905,8000,8000,8000, 36 months,11.47%,263.7,B,B5,project manager,1 year,MORTGAGE,200000,Not Verified,16-Apr,credit_card,Credit card refinancing,077xx,NJ,8.46,0,1-Aug,0,6,0,34559,86.80%,8,f,7432.91,7432.91,786,786,567.09,218.91,0,0,0,16-Jul,263.7,16-Aug,0,1,INDIVIDUAL,0,0,48921,1,1,1,1,3,14362,95.7,0,0,18273,89.3,39800,0,1,0,1,8154,5241,86.8,0,0,3,175,72,3,0,72,,0,5,5,5,6,1,5,7,5,6,0,0,0,1,87.5,80,0,0,54800,48921,39800,15000,Late (16-30 days)
75880552,81358334,9775,9775,9775, 36 months,13.67%,332.53,C,C3,,n/a,MORTGAGE,36500,Source Verified,16-Apr,major_purchase,Major purchase,752xx,TX,8.29,0,Sep-77,0,7,0,8196,33.90%,12,w,8875.06,8875.06,1285.58,1285.58,899.94,385.64,0,0,0,16-Aug,332.53,16-Aug,0,1,INDIVIDUAL,0,569,16503,0,0,0,0,67,0,,2,6,5685,33.9,24200,0,0,2,6,2358,5472,55.5,0,0,163,462,10,10,1,14,8,0,2,4,3,3,3,6,8,4,7,0,0,0,2,100,33.3,0,0,97800,8196,12300,0,In Grace Period
76041960,81532704,20000,20000,20000, 60 months,23.13%,565.31,F,F1,Agent ,5 years,RENT,60000,Source Verified,16-Apr,credit_card,Credit card refinancing,950xx,CA,37.34,0,3-Jun,0,12,0,23001,58.20%,32,w,0,0,20639.73,20639.73,20000,639.73,0,0,0,16-May,20691.13,16-Aug,0,1,INDIVIDUAL,0,0,54855,0,4,2,3,9,31854,66.4,0,0,9264,62.7,39500,2,0,5,3,4571,2721,85.7,0,0,85,153,43,9,0,56,9,0,2,5,2,13,7,8,25,5,12,0,0,0,2,100,50,0,0,87487,54855,19000,47987,Fully Paid
75660057,81127841,8000,8000,8000, 36 months,9.16%,255,B,B2,Property Manager,< 1 year,RENT,32000,Source Verified,16-Apr,credit_card,Credit card refinancing,553xx,MN,22.43,0,Aug-88,0,12,1,4306,24.50%,26,w,7413.75,7413.75,770.86,770.86,586.25,184.61,0,0,0,16-Aug,255,16-Aug,0,1,INDIVIDUAL,0,0,24914,0,1,1,1,9,20608,91,1,7,2167,61.9,17600,1,0,2,8,2076,2820,59.1,0,0,148,331,9,9,0,9,9,0,4,6,5,9,4,11,22,6,11,0,0,0,2,100,40,1,0,40258,24914,6900,22658,In Grace Period
76083924,81574694,2800,2800,2800, 36 months,13.67%,95.25,C,C3,Mechanic,2 years,RENT,25000,Source Verified,16-Apr,other,Other,370xx,TN,3.22,0,9-Oct,0,5,0,0,0%,13,f,0,0,2801.38,2801.38,2800,1.38,0,0,0,16-Apr,2803.51,16-Mar,0,1,INDIVIDUAL,0,0,3474,1,3,0,0,71,3474,57.5,1,2,0,30.6,5300,0,0,0,2,695,5000,0,0,0,77,54,5,5,0,5,22,0,0,0,1,1,10,2,3,0,5,0,0,0,1,100,0,0,0,11346,3474,5000,6046,Fully Paid
76221369,81731085,7400,7400,7400, 36 months,13.67%,251.74,C,C3,Nurse,3 years,RENT,38000,Source Verified,16-Apr,debt_consolidation,Debt consolidation,153xx,PA,35.88,0,5-Apr,0,17,0,2457,24.60%,21,w,0,0,7699.11,7699.11,7400,299.11,0,0,0,16-Jul,7201.25,16-Jul,0,1,INDIVIDUAL,0,898,87428,1,10,2,2,4,84971,99.8,1,1,2414,91.9,10000,5,0,11,3,5143,4565,34.8,0,0,131,126,12,4,0,33,1,0,2,3,4,5,14,6,7,3,17,0,0,0,3,100,0,0,0,95145,87428,7000,85145,Fully Paid
76401774,81911513,3000,3000,3000, 36 months,7.39%,93.17,A,A4,Sr. Account Executive,10+ years,OWN,160000,Not Verified,16-Apr,other,Other,335xx,FL,24.51,0,Jul-90,0,16,0,36822,83.70%,33,w,0,0,3001.35,3001.35,3000,1.35,0,0,0,16-Apr,3002.58,16-Apr,0,1,INDIVIDUAL,0,0,326702,1,9,1,1,9,81810,68.6,1,4,10467,74.6,44000,1,0,1,7,20419,3255,87.9,0,0,174,264,5,5,4,5,9,0,3,5,3,4,15,5,13,5,16,0,0,0,2,100,100,0,0,398626,134272,27000,138073,Fully Paid
74735354,80122160,31500,31500,31500, 36 months,19.53%,1163.13,D,D5,Vice President Chief Financial Officer,7 years,OWN,75000,Verified,16-Apr,home_improvement,Home improvement,554xx,MN,11.86,0,Nov-88,1,6,0,8210,96.60%,18,w,0,0,31687.98,31687.98,31500,187.98,0,0,0,16-Apr,31722.16,16-Mar,0,1,INDIVIDUAL,0,0,329239,0,1,0,1,13,11984,84.5,0,0,0,89,8500,1,11,1,1,54873,,,0,0,144,328,61,13,3,,2,1,0,4,0,2,5,4,10,4,6,0,0,0,0,88.9,,0,0,368194,20194,0,14181,Fully Paid
75114163,80536000,16000,16000,16000, 36 months,16.29%,564.81,D,D1,Driver,2 years,MORTGAGE,52000,Verified,16-Apr,debt_consolidation,Debt consolidation,945xx,CA,16.16,0,Jul-74,0,5,0,29061,85.50%,8,f,14942.95,14942.95,1665.47,1665.47,1057.05,608.42,0,0,0,16-Jul,564.81,16-Jul,0,1,INDIVIDUAL,0,0,30341,0,1,1,1,12,1280,68.4,1,1,15026,84.6,34000,0,1,0,2,6068,0,100.2,0,0,126,500,9,9,0,38,,0,1,3,1,1,2,4,6,3,5,0,0,0,2,100,100,0,0,35872,30341,15000,1872,Late (16-30 days)
75709226,81176964,8450,8450,8450, 36 months,13.67%,287.45,C,C3,Caregiver,n/a,OWN,27000,Source Verified,16-Apr,debt_consolidation,Debt consolidation,566xx,MN,15.93,0,Sep-95,1,8,1,15669,34.90%,21,w,8258.81,8258.81,281.03,281.03,191.19,89.84,0,0,0,16-May,287.45,16-Aug,0,1,INDIVIDUAL,0,0,15669,0,0,0,0,,0,,3,4,4800,34.9,44900,0,0,2,4,1959,29231,34.9,0,0,,246,7,7,0,7,1,0,5,5,8,19,0,8,21,5,8,0,0,0,3,100,37.5,0,0,44900,15669,44900,0,Late (31-120 days)
76371777,81881512,18000,18000,17725, 36 months,6.49%,551.61,A,A2,Staff Officer III,10+ years,MORTGAGE,56711,Source Verified,16-Apr,credit_card,Credit card refinancing,392xx,MS,20.98,0,2-Mar,2,11,0,15373,56.10%,28,w,0,0,18032.75,17757.25,18000,32.75,0,0,0,16-Apr,18039.24,16-Apr,0,1,INDIVIDUAL,0,0,148873,0,1,0,0,49,17754,55.8,0,0,3971,55.9,27400,0,1,2,0,13534,2206,84.7,0,0,130,162,36,36,5,42,1,0,5,7,5,6,8,9,15,7,11,0,0,0,0,96.3,60,0,0,186016,33127,14400,31826,Fully Paid
76133780,81624563,6000,6000,6000, 36 months,11.99%,199.26,C,C1,Cardiopulmonary Team Lead,< 1 year,RENT,75000,Source Verified,16-Apr,moving,Moving and relocation,207xx,MD,25.57,0,2-Jan,0,9,0,4176,17.50%,14,w,0,0,6199.53,6199.53,6000,199.53,0,0,0,16-Jul,5805.01,16-Jul,0,1,INDIVIDUAL,0,0,122676,2,5,2,3,8,118500,90.3,2,2,1533,79.1,23800,1,0,1,5,13631,2467,38.3,0,0,141,170,3,3,0,132,0,0,1,2,1,1,9,4,5,2,9,0,0,0,4,100,0,0,0,155038,122676,4000,131238,Fully Paid
75790285,81258076,5000,5000,5000, 36 months,7.89%,156.43,A,A5,CNC Machinist,5 years,OWN,54000,Verified,16-Apr,vacation,Vacation,032xx,NH,16.11,0,2-Sep,0,8,0,5510,21.40%,14,w,4626.89,4626.89,467.1,467.1,373.11,93.99,0,0,0,16-Jul,156.43,16-Aug,0,1,INDIVIDUAL,0,0,6990,0,1,0,0,48,1480,10.8,2,4,2104,17.7,25800,0,0,0,4,874,12884,28.8,0,0,104,162,8,8,2,8,22,2,5,6,6,6,2,7,10,6,8,0,0,0,2,84.6,0,0,0,39452,6990,18100,13652,Late (16-30 days)
76132384,81623135,10500,10500,10500, 36 months,12.99%,353.74,C,C2,manager/stylist,10+ years,RENT,43000,Verified,16-Apr,debt_consolidation,Debt consolidation,640xx,MO,41.81,1,1-Dec,0,14,0,13111,47.20%,29,w,0,0,10896.11,10896.11,10500,396.11,0,0,0,16-Jul,10196.21,16-Aug,1,1,DIRECT_PAY,0,546,57064,0,2,0,1,16,43953,78.8,1,2,5818,68.3,27800,0,0,3,3,4755,1659,82.9,0,0,137,171,7,7,0,35,7,0,3,7,4,7,7,12,22,7,14,0,0,0,1,93.1,50,0,0,83573,57064,9700,55773,Fully Paid
75993981,81484774,2500,2500,2500, 36 months,11.99%,83.03,C,C1,Checker,6 years,RENT,16000,Source Verified,16-Apr,other,Other,770xx,TX,29.56,0,5-Jul,0,6,0,1112,27.10%,13,w,0,0,2512.49,2512.49,2500,12.49,0,0,0,16-Apr,2514.16,16-Aug,0,1,INDIVIDUAL,0,2139,14006,0,1,0,1,19,12894,82,2,2,609,70.6,4100,0,0,2,3,2334,1895,36.8,0,0,19,128,12,12,0,12,12,0,2,3,2,5,1,5,12,3,6,0,0,0,2,100,0,0,0,19833,14006,3000,15733,Fully Paid
75152564,80574359,2600,2600,2600, 36 months,13.67%,88.45,C,C3,csr,8 years,RENT,50000,Source Verified,16-Apr,debt_consolidation,Debt consolidation,928xx,CA,21.82,0,5-May,1,10,0,15672,79.30%,26,w,0,0,2717.83,2717.83,2600,117.83,0,0,0,16-Aug,2454.45,16-Aug,0,1,INDIVIDUAL,0,0,23845,3,1,2,6,12,8173,34.4,3,5,5947,53.8,19500,4,0,2,11,2385,986,93.4,0,0,130,122,5,5,0,5,6,0,6,8,6,8,14,9,12,8,10,0,0,0,5,100,83.3,0,0,43275,23845,15200,23775,Fully Paid
